sym,hour,exec_vol,hidden,n_ep,n_iceberg,hidden_ask,hidden_bid,hidden_fraction,iceberg_rate,signed_hidden,ret,rv,trade_count,ofi_norm,spread,rv_next,ret_next,hour_next,contig
AVAXUSDT,473566,119705.01,1511.08,2410,56,815.22,695.86,0.012623364719655427,0.023236514522821577,0.000997117831576139,0.025391704160196316,0.02027736996059765,11620,-0.022300909035280776,0.00029376115572849,0.010008222613931342,-0.001441961316900997,473567.0,True
AVAXUSDT,473567,65517.07,348.84000000000003,1192,17,201.74,147.10000000000002,0.005324413927545906,0.014261744966442953,0.0008339811288874791,-0.001441961316900997,0.010008222613931342,4717,-0.04326348614719925,0.0002931916247750276,,,,False
BTCUSDT,473376,3970.84125,142.62527999999983,10095,1559,69.90419999999982,72.72108,0.035918152104418635,0.15443288756810303,-0.0007093912404582234,0.019644148199825295,0.010089625441968767,252271,0.24221865346153104,1.8084858294173461e-06,0.008900206003572652,-0.004449693457067028,473377.0,True
BTCUSDT,473377,2604.41245,81.49368000000001,6880,798,37.47127000000001,44.02241,0.031290619886262645,0.11598837209302326,-0.002515400354502218,-0.004449693457067028,0.008900206003572652,126411,0.04357070852053862,8.957463901510584e-07,0.0048274033230914695,0.011592094425735056,473378.0,True
BTCUSDT,473378,1836.12589,56.539420000000014,3885,475,36.29423,20.245190000000015,0.03079277968244324,0.12226512226512226,0.008740707860722983,0.011592094425735056,0.0048274033230914695,84538,0.11777971552687251,4.564966334985954e-07,0.005698081267678607,0.0005159650765147461,473379.0,True
BTCUSDT,473379,1691.35992,60.40063,4023,495,40.13301,20.26762,0.03571128136937288,0.12304250559284116,0.01174521742243957,0.0005159650765147461,0.005698081267678607,75577,0.05630687247186658,8.429490607083976e-07,0.004503414155913052,-0.00491444228819482,473380.0,True
BTCUSDT,473380,1522.68934,87.42466999999998,2993,363,35.36255,52.06211999999998,0.057414646378229704,0.12128299365185433,-0.010967154994333895,-0.00491444228819482,0.004503414155913052,72412,-0.0333477889539813,5.17982268304369e-07,0.003992528297443351,-7.082836427585448e-06,473381.0,True
BTCUSDT,473381,1037.73421,37.645209999999956,2210,178,15.611339999999991,22.033869999999965,0.036276350569574026,0.08054298642533937,-0.006188993229778917,-7.082836427585448e-06,0.003992528297443351,56528,0.016183587275507925,3.7816239955634533e-07,0.003224948281955846,-0.00023752540698218638,473382.0,True
BTCUSDT,473382,930.02906,30.03321999999999,1629,151,15.570199999999994,14.463019999999995,0.03229277588379872,0.09269490484960098,0.0011904789297659147,-0.00023752540698218638,0.003224948281955846,44142,-0.0035454104436968914,3.255292681383257e-07,0.0059895936511732565,0.006329009340092284,473383.0,True
BTCUSDT,473383,1854.29047,59.24212000000001,4178,350,29.411740000000005,29.83038,0.03194867306846484,0.08377213977979894,-0.00022576829616127852,0.006329009340092284,0.0059895936511732565,99665,-0.009271572771221431,1.1238291196253297e-06,0.006633051977759851,0.006660784357753968,473384.0,True
BTCUSDT,473384,1948.85177,60.08261,5813,466,31.641209999999997,28.44140000000001,0.030829748534440874,0.0801651470841218,0.0016418950118509983,0.006660784357753968,0.006633051977759851,114352,0.059076155985200225,9.250247113509232e-07,0.004689221595096124,-0.0018772266402127258,473385.0,True
BTCUSDT,473385,1318.9789400000002,72.96264000000009,3474,367,55.14610000000006,17.816540000000035,0.05531751704845271,0.10564191134139321,0.028301862044893624,-0.0018772266402127258,0.004689221595096124,69466,-0.033313445063956434,4.77425756226348e-07,0.004768599485558685,-0.0019393274450933973,473386.0,True
BTCUSDT,473386,1294.24477,65.00903999999998,2679,271,15.2533,49.75573999999999,0.050229324086818586,0.101157148189623,-0.02665835767680946,-0.0019393274450933973,0.004768599485558685,75001,-0.12658791950400652,6.276519605806983e-07,0.004773089075457591,-0.003318211695347628,473387.0,True
BTCUSDT,473387,1514.51032,31.507630000000002,3367,358,17.56451000000001,13.943119999999995,0.02080383975198003,0.10632610632610633,0.0023911292991387564,-0.003318211695347628,0.004773089075457591,87017,-0.0377495889716965,5.817134559852642e-07,0.004914513081404848,-0.002909542457572911,473388.0,True
BTCUSDT,473388,1437.88002,19.237970000000022,3248,264,9.319320000000026,9.918649999999996,0.01337939865107801,0.0812807881773399,-0.00041681502744573217,-0.002909542457572911,0.004914513081404848,78888,0.09059429109697904,5.939527310871033e-07,0.00572490920497614,0.007387987388735695,473389.0,True
BTCUSDT,473389,1463.0887,47.79105999999998,3008,289,32.20825999999998,15.5828,0.032664499425086105,0.09607712765957446,0.011363261844616791,0.007387987388735695,0.00572490920497614,78417,0.01873262343853319,7.430073647049093e-07,0.007848006762565116,-0.00834337018301845,473390.0,True
BTCUSDT,473390,2470.80969,95.37876999999996,5709,735,60.849749999999986,34.52901999999998,0.03860223245279565,0.12874408828166053,0.010652673941876925,-0.00834337018301845,0.007848006762565116,142534,-0.015485802844476556,1.8222300421042511e-06,0.008728246251319415,-0.0016343899913824345,473391.0,True
BTCUSDT,473391,2400.91987,56.09328999999999,6011,695,27.145179999999996,28.948109999999996,0.023363249519860064,0.11562136083846282,-0.0007509330163526032,-0.0016343899913824345,0.008728246251319415,134773,-0.03038227828878935,1.0752962678677135e-06,0.007355947410980171,0.003821628201714944,473392.0,True
BTCUSDT,473392,1913.30836,98.24055999999996,5032,577,17.637079999999994,80.60347999999998,0.051345910598540406,0.11466613672496026,-0.03290969783877387,0.003821628201714944,0.007355947410980171,113952,-0.03584490989681496,7.569653489721525e-07,0.0052186398140484005,-0.008673054751051623,473393.0,True
BTCUSDT,473393,1666.8371499999998,59.318979999999975,3991,464,43.23478999999998,16.084189999999992,0.03558774772928476,0.11626158857429215,0.016288693829508174,-0.008673054751051623,0.0052186398140484005,93547,0.0747686258711151,6.598616515215971e-07,0.005681055055512395,0.004183943560764902,473394.0,True
BTCUSDT,473394,1294.38337,79.43173000000003,3540,435,58.41659000000001,21.015140000000027,0.061366463631250166,0.1228813559322034,0.028895187366320987,0.004183943560764902,0.005681055055512395,83428,0.09563828746421874,5.119076514496971e-07,0.006578785164563235,-0.002554711399044507,473395.0,True
BTCUSDT,473395,1403.7171999999998,50.762519999999995,3695,476,38.28958999999999,12.472930000000003,0.03616292512480434,0.12882273342354533,0.018391638999650347,-0.002554711399044507,0.006578785164563235,91929,0.01289602413380995,7.843596348745393e-07,0.005596402575700545,-0.005593162446155375,473396.0,True
BTCUSDT,473396,1038.29207,17.02943,3495,405,10.37811,6.651320000000001,0.016401386943078553,0.11587982832618025,0.0035893464928418444,-0.005593162446155375,0.005596402575700545,78184,-0.06770685813211398,8.534523184483082e-07,0.00521332983270201,0.007373569981609762,473397.0,True
BTCUSDT,473397,1123.23305,61.369310000000006,3913,542,25.381429999999998,35.987880000000004,0.05463631078163165,0.1385126501405571,-0.009442786606038707,0.007373569981609762,0.00521332983270201,84667,0.03838874795648724,1.4001889735611507e-06,0.005569480731330957,-0.003063437431848115,473398.0,True
BTCUSDT,473398,890.69477,68.14808999999998,2806,400,47.10454999999999,21.04353999999999,0.07651115993417137,0.14255167498218105,0.02925919279844879,-0.003063437431848115,0.005569480731330957,61819,0.10424706305529786,6.268240416277721e-07,0.0038445358380098296,-0.0007741695106115998,473399.0,True
BTCUSDT,473399,715.70843,16.543829999999996,2108,235,12.598749999999997,3.94508,0.023115320857685015,0.11148007590132827,0.012091055012444101,-0.0007741695106115998,0.0038445358380098296,47986,-0.017235679523159846,3.2726986231766363e-07,,2.2248473108277267e-07,473399.0,False
BTCUSDT,473399,715.70843,16.543829999999996,2108,235,12.598749999999997,3.94508,0.023115320857685015,0.11148007590132827,0.012091055012444101,2.2248473108277267e-07,,28,-0.21001014541765303,,0.0052583884962454155,0.0041894981624270855,473400.0,True
BTCUSDT,473400,822.17369,19.094219999999996,2505,272,12.965309999999995,6.128910000000001,0.02322407081647188,0.10858283433133732,0.008315031340883693,0.0041894981624270855,0.0052583884962454155,63003,-0.07299257775549158,6.609949587526163e-07,0.0031234152963088954,0.004023523006511098,473401.0,True
BTCUSDT,473401,837.44103,24.870039999999978,1869,216,10.55523999999999,14.31479999999999,0.02969766121920248,0.11556982343499198,-0.004489342969020755,0.004023523006511098,0.0031234152963088954,46990,-0.008893242510949952,4.1857304475605134e-07,0.003531029459402948,-0.000949530466634485,473402.0,True
BTCUSDT,473402,907.75285,36.42388999999998,1626,200,3.568179999999993,32.85570999999999,0.04012533808073418,0.12300123001230012,-0.03226377091517807,-0.000949530466634485,0.003531029459402948,46604,-0.21046785424400422,4.835469774135504e-07,0.0024694128546925045,-0.00026243339081055694,473403.0,True
BTCUSDT,473403,515.9835099999999,18.419739999999976,1013,144,1.422850000000003,16.996889999999972,0.03569831136657832,0.14215202369200394,-0.030183212637938703,-0.00026243339081055694,0.0024694128546925045,35533,-0.15214132535543856,3.281296038188171e-07,0.0027387067346937243,-0.001752424404605435,473404.0,True
BTCUSDT,473404,532.72471,16.189370000000007,1006,106,1.8108400000000002,14.378530000000005,0.03038974858140147,0.10536779324055666,-0.023591340450492722,-0.001752424404605435,0.0027387067346937243,33144,-0.09405165251397489,3.599228736762409e-07,0.0029508005114074654,-0.0002505656000266754,473405.0,True
BTCUSDT,473405,532.55504,6.53352999999999,1295,153,3.59385,2.93967999999999,0.012268271839094774,0.11814671814671815,0.001228361297641668,-0.0002505656000266754,0.0029508005114074654,36509,-0.06841294921503041,4.549930094231108e-07,0.0030037378454702566,0.0034212547204415245,473406.0,True
BTCUSDT,473406,826.21376,32.15566999999997,1200,154,14.676659999999991,17.47900999999998,0.038919310663622905,0.12833333333333333,-0.0033917977836631407,0.0034212547204415245,0.0030037378454702566,40979,0.035035500691768695,4.529198038539113e-07,0.0042745005698899075,-0.006977105345614021,473407.0,True
BTCUSDT,473407,1166.5330099999999,79.35701999999998,2252,297,27.384619999999998,51.97239999999998,0.06802809635022672,0.13188277087033748,-0.02107765471634616,-0.006977105345614021,0.0042745005698899075,66536,-0.1210529546018864,5.891102861128842e-07,0.0043059734522714,0.004173075712001761,473408.0,True
BTCUSDT,473408,913.81703,38.03577999999999,1984,193,6.6179700000000015,31.41780999999999,0.041622971285619384,0.09727822580645161,-0.02713873695262605,0.004173075712001761,0.0043059734522714,55695,-0.05789359182491876,5.611089998048256e-07,0.00472601417260755,0.0031955524959954573,473409.0,True
BTCUSDT,473409,1232.0233199999998,24.30876000000001,2117,205,7.468639999999997,16.840120000000013,0.0197307628884817,0.09683514407179972,-0.007606576797588554,0.0031955524959954573,0.00472601417260755,98831,0.03854631116861211,7.902111219666695e-07,0.0040714986311155155,-0.004259836399839401,473410.0,True
BTCUSDT,473410,1301.7641299999998,25.175719999999963,2043,219,8.751239999999973,16.42447999999999,0.019339694050411395,0.10719530102790015,-0.005894493344197475,-0.004259836399839401,0.0040714986311155155,73185,-0.18060843362906412,7.317021733406711e-07,0.015440757845171562,-0.03261857858109174,473411.0,True
BTCUSDT,473411,2730.41863,130.82463,7261,933,48.966710000000006,81.85792,0.04791376258665508,0.12849469770004132,-0.012046215052378245,-0.03261857858109174,0.015440757845171562,240158,-0.1648474196176799,1.3238870120286377e-05,0.047178512509083226,-0.021124291680903795,473412.0,True
BTCUSDT,473412,3338.91247,310.34686,10503,1875,170.9605,139.38636,0.09294848630757906,0.17852042273636104,0.009456414411486504,-0.021124291680903795,0.047178512509083226,622894,-0.053272481953619416,0.00011779188786209543,0.011726125607112234,-0.006094573182563678,473413.0,True
BTCUSDT,473413,2913.7493,115.39449000000002,8337,1100,69.42682000000002,45.96767,0.03960343808576806,0.13194194554396066,0.008051190265408223,-0.006094573182563678,0.011726125607112234,154330,-0.02621898772403074,4.5454988985454816e-06,0.008661562422085026,-0.00824966350592149,473414.0,True
BTCUSDT,473414,2474.63533,93.41102000000002,7304,1007,38.060860000000005,55.35016000000001,0.037747388016156715,0.13786966046002191,-0.006986605173862123,-0.00824966350592149,0.008661562422085026,133059,-0.005198865441838261,3.86760595298333e-06,0.011939915221422296,0.0192541732010465,473415.0,True
BTCUSDT,473415,2583.65879,126.97399000000001,6657,863,76.21710000000002,50.75689,0.04914503048601089,0.12963797506384256,0.009854323681804755,0.0192541732010465,0.011939915221422296,159868,0.0811897064373625,3.235255672629315e-06,0.015049933363957836,-0.00017071220522169028,473416.0,True
BTCUSDT,473416,3230.73504,149.64311,9164,1209,77.14843,72.49468000000002,0.0463185956592714,0.1319292885202968,0.0014404616727715276,-0.00017071220522169028,0.015049933363957836,210942,0.014917088242285437,5.4496578165385494e-06,0.00962588641919396,-0.0020181923499027477,473417.0,True
