split,pair,tr_kappa,tr_halflife,tr_vr,tr_excess,tr_nev,oos_excess,oos_kappa,oos_nev,oos_floor,oos_obs
0,BTCUSDT_NEARUSDT,0.001701942162428842,407.26835251014336,0.8094479249988252,0.4653556594629539,34,-0.07585717502476763,0.0030773261012624394,19,1.0831107003102551,1.0072535252854875
0,BTCUSDT_AAVEUSDT,0.006704655196982737,103.38297200904215,0.769241243217755,0.5976386692043812,30,0.14070837941255476,0.002034843218173472,20,0.995673279464004,1.1363816588765587
0,BTCUSDT_FLOKIUSDT,0.009436858720062046,73.45104988022835,0.3720253214415809,1.0892140148750677,36,0.05135126948860491,0.0005430916096853914,17,1.0182760546974763,1.0696273241860812
0,BTCUSDT_WAXPUSDT,0.005849841481914489,118.48990826553093,0.6281905855358282,0.2978065165185665,32,0.04300927060249082,0.0059195034421785815,17,0.8856900058184977,0.9286992764209885
0,BTCUSDT_UNIUSDT,0.000881525564767833,786.304116707607,0.672848520684569,0.2967802293875491,35,0.599158324984796,0.005358251573630651,15,0.9794337331783958,1.5785920581631918
0,BTCUSDT_ROSEUSDT,0.004913165006780208,141.07956472119224,0.5780226522790166,0.08021794641188873,37,0.23563614234132912,0.0003616400180932246,13,1.007362079690934,1.242998222032263
0,BTCUSDT_GRTUSDT,0.004599035906950902,150.7157575161209,0.5645546682629708,0.19745154314203905,40,-0.34923650863768596,0.005684662649227872,18,1.0395352603291899,0.6902987516915039
0,BTCUSDT_YFIUSDT,0.00215064466510916,322.2973984522744,0.8651756122378617,0.5812768219312482,39,-0.4123156070195032,0.0013260719255378942,21,1.010656949860241,0.5983413428407377
0,BTCUSDT_OPUSDT,0.0010469162214864556,662.0846695600778,0.9819877454174148,0.19592781949029137,36,-0.27659024827880063,0.00018701913779944836,11,0.9276068836681837,0.651016635389383
0,BTCUSDT_EGLDUSDT,0.005099299402467602,135.9298848434992,0.6104173905348503,0.10738235076256086,36,-0.1048347970343172,6.702926730193185e-05,14,0.9781415646094821,0.8733067675751649
